objectid,site_code,common_nm,managing_dept,location,cmty_plan,desg_use,site_acres,dedicated_park,pud_branch,site_restriction,reso_ord_num,reso_ord_dt,globalid,shape_Length,shape_Area
749,S711P1,SITE 813,PUD - Water,WOODMAN ST SWLY MADRONE AV,Encanto,UREV,0.398000000000000,N,WATER,NONE,R-276627,10/01/1990,{75A098DA-1DBA-4BF7-A36D-51D9F1B24931},688.164220098183591,18413.697720374890196
750,O708WM,PADRE BAY ARM (LK MURRAY),PUD - Water,BALTIMORE DR SWLY EL PASO ST,Navajo,WATERSHED,14.150000000000000,N,WATER,UNK,R-216942,10/06/1976,{960E162B-861A-4F1A-9002-28DFE97057FC},4434.183737910407217,809415.225590215995908
751,M208RO,SOLEDAD NAT OPEN SPACE PARK,Parks & Recreation,ARDATH RD ELY OF,La Jolla,OSDED,41.095999999999997,Y,,DEDOS,O-999999,?,{B5942862-236C-49B7-812A-097EFDFEB077},6237.346803582415305,1716053.312002052320167
752,L204RO,POTTERY CYN NAT OPEN SPACE PARK,Parks & Recreation,L J SENIC DR SLY VIA ROSADA,La Jolla,OSDED,18.280000000000001,Y,,DEDOS,O-11159,11/20/1973,{87C116F5-E292-4339-B08D-9787BC0B78B4},7253.318039170256270,792969.385633100057021
753,J503LB,MIRA MESA BRANCH LIBRARY - PARKING,Library,CMNO RUIZ/NEW SALEM ST SELY CORNER,Mira Mesa,LIB,0.540000000000000,N,,NONE,R-280125,06/15/1992,{69632D79-E3CE-4FE2-9D72-0C171221CDE0},630.722847432793174,25547.167784067885805
754,Q328MM,SEWER PUMP STATION #40,PUD - Wastewater,JUPITER ST & CHANNEL WY,Midway-Pacific Highway,SWRPUMP,0.035000000000000,N,WASTE,NONE,R-000000,?,{419FB90B-65D0-4B52-8AD1-F26004FCAEB8},162.620312274945320,1544.033125996144463
755,J401RO,LOS PENASQUITOS CYN OPEN SPACE,Parks & Recreation,SLY SORRENTO VLY BLVD ELY I-805,Mira Mesa,OSDED,292.552000000000021,Y,,DEDOS,O-17698,10/07/1991,{093FB866-B646-4FFB-BAB1-DDE57AB4DE27},54047.495865434662846,12768101.764524858444929
756,R617RU,SITE 645,Parks & Recreation,HOME AV & 46TH ST NE COR,City Heights,OSDESG,0.332000000000000,N,,NONE,R-268357,05/18/1987,{D6D68713-8E9B-4F2A-83C6-40BBC2D57B17},586.929981403470151,15289.447012857079244
757,Y815RS,Hidden Trails Neighborhood Park,Parks & Recreation,Parsons Landing & Opal CV,Otay Mesa,NPARK,3.940000000000000,N,,NONE,R-2989831,?,{5A9B72BF-DAE6-4CE3-A01B-ECAA97F01BE7},1658.676747347481296,171705.561171358131105
758,R603RD,OAK PARK,Parks & Recreation,MAPLE ST & NUTMEG ST,Eastern Areas,NPARK,3.460000000000000,Y,,DEDOS,O-11422,10/24/1974,{F3C04034-5DBA-4D9A-8001-4EEBB9DF5AA9},1560.601139804224431,151975.743541798554361
759,H603RO,SABRE SPRINGS OPEN SPACE,Parks & Recreation,SELY I-15 & POWAY RD,Miramar Ranch North,OSDED,155.765999999999991,Y,,DEDOS,R-303253,12/18/2007,{4E01D27B-126B-4FD0-941F-616A08308C96},33874.580657827653340,6778158.785266813822091
760,Q409PM,SITE 202,PUD - Water,TERALTA PL NELY END OF,Uptown,NOTDESG,0.245000000000000,N,WATER,SFR,R-000000,?,{84ED149C-92DD-4CD9-A9C5-AAD989FA7776},774.362578091739351,9203.799088352661784
761,K313GM,CARROLL CANYON RD EXTSN,Transportation,WLY I805 NLY SANTA FE RAILROAD,Torrey Pines,UREV,5.180000000000000,N,,NONE,R-0000000,?,{349D27D5-510F-4895-9515-6DC6DD472EB2},2102.656316748518293,225211.652002915128833
762,R639RO,MID-CITY OPEN SPACE,Parks & Recreation,QUINCE ST WLY 45TH ST,City Heights,OSDED,1.452000000000000,Y,,DEDOS,R-307952,01/02/2013,{96133CEA-E3B2-4970-9F07-C17A5E6B8575},1263.348686391118918,63372.517904986438225
763,A007WR,SUTHERLAND RESERVOIR,PUD - Water,SUTHERLAND DAM RD,Co-Ramona,LAKE,879.610000000000014,N,WATER,UNK,R-000000,?,{C2DC267A-B2D8-4FC1-BA1E-EC94098A76E8},66065.869685760786524,35877493.889982201159000
764,L301LB,UNIVERSITY CMTY BRANCH LIBRARY,Library,4155 GOVERNOR DR.,University,LIB,0.840000000000000,N,,UNK,R-216454,01/01/1976,{640382DC-024C-4823-99DC-78EC25DADA3E},803.305089061022500,36218.060268310284300
765,I607RO,SCRIPPS MIRAMAR OPEN SPACE,Parks & Recreation,SEMILLON BL & MEDOC LN NWLY OF,Scripps Miramar Rch,OSDED,5.640000000000000,Y,,SFR,O-16901,07/13/1987,{31A5536F-682F-47ED-825A-84A8520969D0},4036.116717242149662,246173.596978320943890
766,G516RO,HAMPE HILLS OPEN SPACE,Parks & Recreation,NWLY CARMEL MT RD & BLACK MT RD,Rancho Penasquitos,OSDESG,8.380000000000001,Y,,DEDOS,R-307952,01/02/2013,{65F97D9F-2FA7-4A51-8D52-3F6BC15C2EC5},3109.667473204460293,366010.859819990349934
767,P408LB,LINDA VISTA BRANCH LIBRARY,Library,2160 ULRIC ST.,Linda Vista,LIB,1.510000000000000,N,,UNK,R-000000,?,{2BE5CE23-09AD-41A4-AF2C-ECAED09F8342},1098.726528979117575,68961.834531492393580
768,P309PM,SITE 451 POR (TROLLEY STATION ADJUNCT),Real Estate,FRIARS RD & MORENA NE COR,Linda Vista,MTDB,0.197000000000000,N,,NONE,R-269348,09/28/1987,{1B115680-9711-4F75-9FB3-58D3D26A327E},461.054260062133551,5183.476248515937186
769,N513PM,BALTIMORE DRIVE LEASE,Real Estate,AERO DR SLY/WLY I-15,Kearny Mesa,LEASE,1.231000000000000,N,,NONE,R-299703,09/08/2004,{71E76DEA-E50F-4606-8678-1CC71F350CA2},1418.268016250150595,48886.955925376154482
770,M801MM,MSN GORGE PUMP STA ACCESS,PUD - Wastewater,CARLTON OAKS SWLY/WLY CARLTON HILLS,Co-Santee,ACCESS,0.569000000000000,N,WASTE,NONE,R-288934,07/14/1997,{3727A82D-B575-4CCC-AF07-2E498F4EE3BE},812.777363721010033,34010.352927198888210
771,O614WP,EL CAPITAN PIPELINE R/W,PUD - Water,GALA SLY BIRCHWOOD,Navajo,WTRPIPE,0.138000000000000,N,WATER,NONE,R-251705,04/28/1980,{C15EF6E9-C959-4BE2-840B-F33EACE0981F},460.771109140107910,5666.434224907635326
772,S593PM,BARRIO STA PARKING LOT,Real Estate,NATIONAL AV & SAMPSON ST,Barrio Logan,PARKING,0.321000000000000,N,,UNK,R-268259,05/04/1987,{B6C97A4D-56EA-4A80-94D2-E57A6E7F28F7},478.333331260765533,13786.286962599084291
773,R558RO,SWITZER OPEN SPACE,Parks & Recreation,QUINCE ST ELY 30TH ST,Greater North Park,OSDED,0.356000000000000,Y,,NONE,O-19015,12/13/2001,{54DD1375-713C-46D4-BFF6-4D301726A4DE},544.109402632124784,14692.952433550552087
774,F505RU,BLACK MOUNTAIN OPEN SPACE,Parks & Recreation,CARMEL VLLY RD SLY/NWLY BLACK MTN R,Rancho Penasquitos,OSDESG,11.557000000000000,N,,SFR,R-000000,?,{DBB343F2-1EA9-41DD-A856-606BE5ED85E0},3157.651968677035256,503368.203815948974807
775,T201MM,PT LOMA SEWAGE TREATMENT PLANT,PUD - Wastewater,1902 Gatchell Rd.,Peninsula,SWRTRT,5.939000000000000,N,WASTE,SFR,R-287797,09/09/1996,{B1F8B306-3BE9-4EEA-9ABB-F3A6EAD5A6E8},3384.140139677860589,294792.068176079948898
776,J620RO,SCRIPPS MIRAMAR OPEN SPACE,Parks & Recreation,POMERADO & SEMILLON,Scripps Miramar Rch,OSDED,3.669000000000000,Y,,DEDOS,O-16901,07/22/1987,{02EE531A-BC8A-4588-8B01-766F72384516},1748.949110342296763,163402.336651071702363
777,H309RO,CARMEL VALLEY OPEN SPACE,Parks & Recreation,ELY DEL MAR HTS RD/EL CMNO REAL,Carmel Valley,OSDED,4.541000000000000,Y,,DEDOS,R-307952,01/02/2013,{52D43AEC-ECA9-4091-83B2-1CBC847250F6},4272.169601417512240,196308.686386928864522
778,G410RU,McGonigle Canyon Open Space,Parks & Recreation,"Torrey Meadows Drive, North of",Torrey Highlands,OSDESG,0.663000000000000,N,,SFR,R-250320,?,{2CFD2D26-DA87-469C-A974-2C7E08365C60},964.486298889778823,28880.559555017374805
779,F402RO,LA ZANJA CANYON OPEN SPACE,Parks & Recreation,CAMINO RUIZ ELY/CARMEL VLLY RD NWLY,Black Mountain Ranch,OSDED,158.366000000000014,Y,,DEDOS,R-307952,01/02/2013,{31DA657F-0424-4D4F-BE26-E3E4537EE26D},18885.613425907456985,6897381.027363830246031
780,H344FS,FIRE STATION #47,Fire-Rescue,6041 Edgewood Bend Ct.,Pacific Highlands Ranch,FIRESTAT,0.999000000000000,N,,NONE,R-300857,09/20/2005,{36CB75A1-E45E-47C0-B3C8-1703FD2297D6},890.736978609933090,43547.505541967831959
781,F603WR,PENASQUITOS RESERVOIR,PUD - Water,PENASQ DR WLY;AV MARIA SLY,Rancho Penasquitos,RESERVOIR,3.510000000000000,N,WATER,NONE,R-134141,06/23/1965,{FDC5BDD3-7E42-4A0B-B93E-9714BB1DA67A},3590.484075532282986,152728.417476392118260
782,R543PM,SITE 310 AREA B,Real Estate,32ND ST BTWN BEACH & CEDAR,Greater Golden Hill,NOTDESG,0.416000000000000,N,,NONE,R-268823,07/13/1987,{2A678C02-2A4D-4550-9990-1C55DE4A9E0C},537.270841446513487,17977.450357803878433
783,O409RU,SERRA MESA COMM PARK,Parks & Recreation,MEADOWLARK DR & MOCKINGBIRD,Serra Mesa,OSDESG,1.090000000000000,N,WATER,MULTIPLE,R-252539,08/25/1980,{1A09E538-3D5C-40D7-B538-C786D067BCE0},1833.644092904143236,46927.722004512230342
784,S743RO,RADIO CANYON EXTENSN OPEN SPACE,Parks & Recreation,SELY RADIO DR N OF BROADWAY,Encanto,OSDED,6.190000000000000,Y,,DEDOS,R-307952,01/02/2013,{691CB359-1155-4E5A-BD66-351DE0AA2FBD},2379.630710503711271,237054.804523510771105
785,P701RD,MONTEZUMA PARK,Parks & Recreation,CATOCTIN ELY 63RD ST,College Area,NPARK,1.560000000000000,Y,,DEDOS,O-15705,04/05/1982,{FD417756-DA05-4B77-8575-643851C2536A},1059.858029766116033,66116.636065819460782
786,H323RU,CARMEL VALLEY OPEN SPACE,Parks & Recreation,CARMEL CTR RD SLY CARMEL KNOLLS,Carmel Valley,OSDESG,0.210000000000000,N,,NONE,R-265952,06/16/1986,{F9C47114-1550-4C13-9579-EEC015BEB023},973.298309155449829,7998.940827533238917
787,G208RO,NORTH CITY WEST OPEN SPACE,Parks & Recreation,I-5 NLY HIGH BLUFF DR,Carmel Valley,OSDED,49.770000000000003,Y,,DEDOS,O-18026,01/18/1994,{67B3B163-56E8-4AE6-B1B3-E70D2E4C4F8A},8368.744944085126917,2178880.236769765149802
788,H414RS,DEL MAR MESA NEIGHBORHOOD PARK,Parks & Recreation,ELY CARMEL MTN RD NLY DUCK POND LN,Del Mar Mesa,NPARK,3.714000000000000,N,,SFR,R-299260,05/25/2004,{1EABD309-030C-400C-976C-07D2E9D1DF05},1787.325963658207229,161799.300868339254521
789,P201G1,ROSE INLET,Stormwater,GRAND AV WLY BOND ST,Mission Bay Park,DRAIN,3.802000000000000,N,,NONE,R-000000,?,{D2017837-3BD4-42F0-B9DF-B2F6ADE17E55},3412.952522910309654,140257.860823058901588
790,R204RD,CABRILLO SOUTH MINI-PARK,Parks & Recreation,LEROY & TRUMBULL STS,Peninsula,MPARK,0.091000000000000,Y,,DEDOS,O-18987,10/04/2001,{8AFEB08A-46DA-48B9-8B99-2160CF3EE67B},384.392177279402176,5062.855057538812616
791,E902GM,MT WOODSON ACCESS ROAD,Transportation,W/ADJ TO MT WOODSON RD W HWY 67,Co-Mt Woodson Master,ACCESS,0.040000000000000,N,,NONE,R-273697,06/12/1989,{1C3BA4F2-88E8-4E56-9D89-783B5F5B36D9},342.616689662556894,1005.496597069233189
792,M117RD,NICHOLSON'S POINT,Parks & Recreation,OCEAN FRONT WLY COAST BLVD,La Jolla,RPARK,0.464000000000000,Y,,DEDOS,O-15707,04/14/1982,{A2E44E99-6748-46B1-92D5-913ABEC8300E},1572.754886620859224,22210.378110220593953
793,Y809RO,OTAY MESA OPEN SPACE,Parks & Recreation,OTAY VLLY RD SLY & WLY OF,Otay Mesa,OSDED,24.914000000000001,Y,,DEDOS,R-303253,12/18/2007,{7A0BA410-5A48-4CCD-923B-AD7A8EA1E9EE},7775.801911150615524,1084026.208669379120693
794,S571PM,SITE 828,Real Estate,SD/AZ RR R/W & 41ST ST SWLY OF,Southeast San Diego,NOTDESG,0.140000000000000,N,,SFR,R-279820,04/27/1992,{6A66D846-283C-49C5-BEAE-4D9F7F91A1E4},748.632009954182877,5211.622690316257831
795,U711PM,SITE 726,PUD - Water,SWEETWATER RD & VLY VSTA NWLY,Co-Sweetwater,UREV,0.290000000000000,N,WATER,NONE,R-279820,04/27/1992,{D87609AF-2A44-4A53-8BFE-6BEC69848DBA},844.587722242670452,12641.685941076759264
796,M207RO,SOLEDAD NAT OPEN SPACE PARK,Parks & Recreation,ARDATH RD WLY OF,La Jolla,OSDED,155.937999999999988,Y,,DEDOS,R-999999,?,{C2439B42-BF6C-4B17-8DC9-786DA79791E0},16738.999847169110581,7024786.938559910282493
797,Z902GM,LA MESIA RD MITIGATION SITE,Transportation,EAST OF LA MEDIA RD,Otay Mesa,MIT,4.770000000000000,N,,NONE,R-309260,?,{E6608440-1499-4AC5-A4B5-8214C199DF23},1897.918200648465245,202698.014002807438374
798,R636R1,CHOLLAS RADIO SYSTEM,Parks & Recreation,HWY 94 & KELTON RD,Encanto,OSDED,2.976000000000000,Y,,DEDOS,R-307952,01/02/2013,{A38765F8-7BCC-493C-BFE9-91CB50A8BAA5},2329.731967992237060,136674.608820855384693
799,S448SM,King Promenade (Omni Hotel Frontage),Economic Dev,6th & 7th Ave. at MLK Promenade,Centre City,NPARK,0.126000000000000,N,,NONE,308898,04/28/2014,{DA7B23F5-D394-41AC-BB1D-AB16FA2A31B1},603.837526262534993,5499.650429713546146
800,H514RO,LOS PENASQUITOS CYN OPEN SPACE,Parks & Recreation,DARKWOOD RD SLY FOXCROFT PL,Rancho Penasquitos,OSDED,3.850000000000000,Y,,DEDOS,R-303253,12/18/2007,{013AE7D4-3380-49B6-A359-A5020C1942D0},2100.482121052954881,155777.923709873401094
801,S624G1,S CHOLLAS CREEK CHANNEL,Stormwater,LOGAN AVE WLY 43RD ST,Southeastern San Diego,DRAIN,0.644000000000000,N,,NONE,R-000000,?,{1AD874E4-CE51-464C-AE55-AA3712EB5A5D},871.107766859536241,28444.253415350485739
802,P403RD,MISSION HEIGHTS PARK,Parks & Recreation,ULRIC ST NWLY LINBROOK,Linda Vista,NPARK,11.340000000000000,Y,,DEDOS,O-15704,04/14/1982,{2667EA89-8DE8-407B-882F-B50EB0654759},3401.648891129316780,490281.809713818889577
803,C701RU,SAN PASQUAL TRAILS OPEN SPACE,Parks & Recreation,SAN PASQUAL VALLEY RD N  & S OF,San Pasqual,OSDESG,2007.980000000000018,N,,SFR,R-268849,04/08/1985,{CE1BD61F-9AB4-4BB3-98FB-8BA5764740EA},82307.520870264372206,90848155.038827076554298
804,Y608PM,SOUTH SD IND PK UNIT #1,Real Estate,FERN AV & BEYER BLVD WLY OF,Otay Mesa-Nestor,NOTDESG,5.780000000000000,N,,NONE,R-000000,?,{4DD679F8-4911-4B5D-AF3A-68B28AF883A8},2117.697526886791820,269616.215550816850737
805,N404RD,MT ACADIA PARK,Parks & Recreation,MT ACADIA NLY MT ARARAT,Clairemont Mesa,NPARK,7.477000000000000,Y,,DEDOS,O-11420,10/24/1974,{FB7A030E-D604-4D27-B016-5122A9AD6C54},2340.756817936886819,332920.742980425653514
806,P401FS,FIRE STATION #23,Fire-Rescue,2190 COMSTOCK ST,Linda Vista,FIRESTAT,0.510000000000000,N,,SFR,R-000000,?,{2BC6321D-CA37-4192-AD8C-1EAE95A06906},594.914587922812302,22150.637694811550318
807,I410RO,LOS PENASQUITOS OPEN SPACE,Parks & Recreation,SLY SORRENTO VLY BLVD ELY I-805,Mira Mesa,OSDED,0.100000000000000,Y,,DEDOS,R-303253,12/18/2007,{A3727DD9-46C9-4C0C-BB61-114A50FA23BF},381.362882779196468,5602.436737299635752
808,N419PM,MERCURY ST ANNEX LEASE,Real Estate,"4611 MERCURY ST., SAN DIEGO CA 92111",Kearny Mesa,LEASE,1.768000000000000,N,,NONE,R-266057,06/23/1986,{2C1A8985-6F6F-4EBC-9BD4-21E4591BCA1F},1142.986653300853050,77059.934175633025006
809,S740RO,PARADISE CANYON PARK,Parks & Recreation,RIDGECREST DR & LEDGEWOOD PL,Skyline-Paradise Hls,OSDED,0.896000000000000,Y,,DEDOS,O-16891,07/06/1987,{95BAF0A0-9547-4530-AF46-4A1AF9853211},1141.882162514547645,38869.263041528000031
810,L801RU,MISSION TRAILS OPEN SPACE - EAST ELLIOTT,Parks & Recreation,NLY HIGHWAY 52 & MAST BLVD,East Elliott,OSDESG,1.220000000000000,N,,SFR,R-000000,?,{821A866B-B951-4C7F-BD3C-1BAB63E1D1F7},1312.493311621790099,47174.747849917737767
811,B801WM,SAN PASQUAL VALLEY,PUD - Water,VIA RCH PARKWAY,San Pasqual Valley,AGRICULTURE,0.870000000000000,N,WATER,NONE,R-268823,07/13/1987,{326E0AA4-B2E9-4993-93A6-1E5E7AFB5A96},1271.268614395349687,44271.192031927581411
812,F407MM,SEWER PUMP STATION #87,PUD - Wastewater,SAN DIEGUITO RD SELY/NWLY CAMINO RUZ,Black Mountain Ranch,SWRPUMP,1.437000000000000,N,WASTE,NONE,R-295373,08/06/2001,{53EEBB26-7D79-44DE-B7C1-1623B6418A80},2043.097450707335383,62817.628755279882171
813,P408S1,Linda Vista Vacant Lot,Economic Dev,6901 Linda Vista Rd.,Linda Vista,HLDDEV,0.393000000000000,N,,NONE,R-308898,04/28/2014,{341BF2CF-ADA5-4261-8B82-D1B2A22F48FF},538.385984147677391,17879.274966640390630
814,S574PM,SITE 853,Real Estate,27TH & ISLAND SW COR,Southeastern San Diego,NOTDESG,0.024000000000000,N,,NONE,R-279820,04/27/1992,{45D6C26E-22BC-4DA6-8F3B-64481414C581},148.591028091399522,1280.287951652298716
815,J408RO,LOS PENASQUITOS CYN OPEN SPACE,Parks & Recreation,NLY MIRA MESA BL WLY GLENDOVER,Mira Mesa,OSDED,0.315000000000000,Y,,DEDOS,R-303253,12/18/2007,{E5C3A7DC-BE74-4CC9-BFB0-6B942DD4E635},750.791488293143857,13599.221856807213044
816,P201PM,CAMPLAND ADJUNCT,Real Estate,OLNEY ST & PACFC BCH DR SE COR,Mission Bay Park,COMMERCIAL,9.436999999999999,N,,NONE,R-000000,?,{25271CB3-958D-4A3C-A38E-1B3A0FFE92CE},7845.262536140123302,228161.775035440048669
817,R201WM,CATALINA PUMP PLANT,PUD - Water,CATALINA BLVD SLY VARONA ST,Peninsula,WTRPUMP,0.447000000000000,N,WATER,UNK,R-000000,?,{1ED80B84-3F70-4B66-AE0E-780D69572DB1},798.241833013597557,18980.437914303380239
818,H612RO,SABRE SPRINGS OPEN SPACE,Parks & Recreation,SELY POWAY RD & SPRINGHURST DR,Sabre Springs,OSDED,0.650000000000000,Y,,DEDOS,R-307952,01/02/2013,{44CE2904-7B0B-4E58-91EB-94EB72E51C3F},731.213741484424304,28116.458709328788245
819,Q217PM,SITE 435,Real Estate,NIMITZ BL & WAMBASKA CT SW COR,Peninsula,NOTDESG,0.003000000000000,N,,UNK,R-279820,04/27/1992,{829F579C-6D62-4D86-B74C-FD40F3454D69},29.836413664782665,41.158023044357115
820,K208RU,SITE 674,Parks & Recreation,GENESEE AV WLY I-5,University,OSDESG,0.114000000000000,N,,NONE,R-268823,07/13/1987,{B8B48122-C324-4917-B00A-9818E2598184},7220.714099016825458,719117.686862648581155
821,I626RO,SCRIPPS/MIRAMAR OPEN SPACE,Parks & Recreation,SCRIPPS RCH BL NLY & ELY I-15,Miramar Ranch North,OSDED,30.861999999999998,Y,,DEDOS,R-307952,01/02/2013,{E2EFEDC0-EE01-4508-970A-48CAE66FAD59},13960.900034310343472,1344383.046767550520599
822,Z713PM,SITE 815,PUD - Water,EAST BEYER BL NELY MESA AV,San Ysidro,NOTDESG,0.060000000000000,N,WATER,UNK,R-279820,04/27/1992,{1B73DB55-6FAB-44FC-8BD7-ADE41EBD2A75},689.298259839101206,3513.374551743790562
823,O313PM,CENTER FOR COMMUNITY SOLUTIONS (TRUST DEED),Real Estate,4508 MISSION BAY DR,Pacific Beach,NONCITYTD,0.179000000000000,N,,SFR,R-286297,09/11/1995,{54830FC6-9267-4BC8-AA3C-60AC0C367C15},380.182867360571379,7782.954765068114284
824,Q517RS,WARD CANYON COMM PARK,Parks & Recreation,WARD RD & 40TH ST SWLY,Normal Heights,CMTYPK,0.586000000000000,N,,NONE,R-250192,09/11/1979,{F0AC9B3C-3CED-4C14-ABE4-C2B5BE4E2BD6},1266.496990300664493,24828.879940251783410
825,J409RO,LOS PENASQUITOS CYN OPEN SPACE,Parks & Recreation,NLY MIRA MESA BL ELY GLENDOVER,Mira Mesa,OSDED,6.814000000000000,Y,,DEDOS,R-303253,12/18/2007,{BE773A95-D4B1-4C02-8828-11C3FFB98773},4277.295374972014542,269737.456775912956800
826,M701R3,MISSION TRAILS OPEN SPACE   OMDH,Parks & Recreation,JUN. SERRA TRL WLY M. GORGE RD,Tierrasanta,OSDED,54.850000000000001,Y,,DEDOS,R-303253,12/18/2007,{06F9D0AD-99F1-4093-85B4-C70F3376147D},6507.824800399522246,2369287.495114258490503
827,D602RO,BATTLE MOUNTAIN,Parks & Recreation,ESCALA DR ELY I-15,Rancho Bernardo,OSDED,64.304000000000002,Y,,SFR,R-999999,02/19/1980,{A09A3A78-666D-49B5-8870-8CFDA6F19EE8},8181.740769858699423,2802002.507208995521069
828,Q521GM,SITE 880,Transportation,FELTON & BOUNDARY NLY DWIGHT,Greater North Park,STRISL,0.153000000000000,N,,NONE,R-251704,04/28/1980,{D9C44E6D-E05C-49E4-9FE3-781F6580A90C},188.543199871143031,971.996111650183366
829,O412PM,LINDA VISTA BOYS & GIRLS CLUB,Real Estate,E JEWETT & W JEWETT,Linda Vista,CMTYCTR,3.050000000000000,N,,NONE,R-130952,01/14/1956,{7D62B489-4A99-4CD5-A8B7-3E37C6947806},1746.978141941328659,130490.136150707607158
830,O411RO,TECOLOTE CYN NAT OPEN SPACE PK,Parks & Recreation,MT CAROL DR SLY TAMARES DR,Clairemont Mesa,OSDED,139.538999999999987,Y,,DEDOS,O-99999,01/02/2013,{F6225734-1A15-4346-92B2-E297C2D04BC1},34090.783378270716639,6191919.157974620349705
831,P517G2,SD FLOOD CHANNEL,PUD - Water,CAMINO DEL RIO N/WLY I-15,Mission Valley,FLDCTRL,38.155999999999999,N,WATER,SFR,R-0000000,?,{19857920-E56A-4AD6-867A-25EB76D3D54F},13095.107953868291588,1753039.178535071667284
832,P409RS,Edward Tyler Cramer Park,Parks & Recreation,5961 Linda Vista Rd.,Linda Vista,NPARK,2.984000000000000,N,,NONE,R-250320,10/01/1979,{0D759E6A-1AE3-476F-B0FD-C14546654E6B},1904.724623873414203,129806.603655842642183
833,X607RO,OTAY VALLEY REGIONAL PARK,Parks & Recreation,HOLLISTER BL & I-5,Otay Mesa-Nestor,OSDED,15.852000000000000,Y,,DEDOS,R-303253,12/18/2007,{3AF61DE7-54A0-4B57-BBFE-47E1CE4FF8E9},3422.600934629848325,680028.194039705907926
834,R645RD,SUNSHINE BERARDINI FIELD,Parks & Recreation,FAIRMOUNT AV NELY OF/ELY REDGE VIEW,City Heights,NPARK,0.948000000000000,Y,,DEDOS,O-19212,09/11/2003,{1D96A55B-DE72-4D49-A740-4C892527DADA},848.135392674334526,33320.814930111293506
835,M501RO,TIERRASANTA OPEN SPACE,Parks & Recreation,NLY CLAIRMT MESA BET I-15/SANTO,Tierrasanta,OSDED,29.524000000000001,Y,,DEDOS,R-307952,01/02/2013,{3169D462-69F8-413D-A76D-C4366CA9708E},7854.315816846567941,1324573.616822675336152
836,I411RO,LOS PENASQUITOS CYN OPEN SPACE,Parks & Recreation,SLY CALLE CRISTOBAL/ACAMA CT,Mira Mesa,OSDED,0.910000000000000,Y,,DEDOS,R-303253,12/18/2007,{D3DC52B1-C978-4BCF-96D0-28AFA3936BA1},1383.275148545112643,39159.955603949660144
837,T526PM,BARRIO YOUTH FACILITY,Real Estate,2175 NEWTON AVENUE,Barrio Logan,CMTYCTR,0.643000000000000,N,,SFR,R-221269,06/27/1978,{33601A89-E2AF-4ED4-A19F-018E7D49492E},683.013218376214695,28289.958062467623677
838,K301RD,WEISS MANDELL EASTGATE PK,Parks & Recreation,EASTGATE MALL & GENESSEE,University,NPARK,8.270000000000000,Y,,DEDOS,O-15691,04/05/1982,{7FAF04FD-2DB2-428B-A609-0805096E17C1},3351.709190039535315,473302.493046678253449
839,Q218PM,SITE 437,Real Estate,NIMITZ BL & UDALL ST SE COR,Peninsula,UREV,0.058000000000000,N,,UNK,R-279820,04/27/1992,{BFD2E60A-7BD5-4DE8-8935-34EC06E75771},184.695338595721353,1451.325442176811748
840,L304MM,N CITY WATER RECLAMATION PLANT,PUD - Wastewater,I-805 & MIRAMAR RD,University,WTRREC,55.329999999999998,N,WASTE,SFR,O-16174,02/27/1984,{6509E453-A36F-49E9-8B19-3BCBBA9A7F16},10095.448326345182068,2393410.251684701070189
841,I408RO,LOS PENASQUITOS CYN OPEN SPACE,Parks & Recreation,NLY CALLE CRISTOBAL W MONTONGO,Mira Mesa,OSDED,19.210000000000001,Y,,DEDOS,R-303253,12/18/2007,{A039E0D1-DB23-4E5B-96E5-92C06C364678},5253.454672697184833,832026.853109771735035
842,T535RS,SOUTHCREST TRAILS,Parks & Recreation,I-5 NELY OF/BETA ST NLY OF,Southeastern San Diego,NPARK,5.827000000000000,N,,SFR,R-292980,04/11/2000,{09B6230D-A269-4981-98D1-938FE6410124},4160.864695932676113,253851.022921724972548
843,Z706RS,SAN YSIDRO ATHL AREA  743,Parks & Recreation,SYCAMORE RD SLY END OF,San Ysidro,NPARK,15.609999999999999,N,WATER,SFR,R-000000,?,{3E443E4A-82D9-44A7-97D9-2B8A3BABB287},3479.838879198016912,701461.142949472879991
844,T703WP,SOUTH BAY TERRACES OPEN SPACE,Parks & Recreation,PARADISE VALLEY RD WLY POTOMAC,Skyline-Paradise Hls,OSDESG,2.500000000000000,N,WATER,NONE,R-252709,09/22/1980,{8A14C850-15F4-471B-ABEE-C92D19E9D205},2441.241249086538573,111894.569390475138789
845,J407RO,LOS PENASQUITOS CYN OPEN SPACE,Parks & Recreation,NLY SCHILLING/PENRIDGE,Mira Mesa,OSDED,8.730000000000000,Y,,DEDOS,R-303253,12/18/2007,{543FF36A-7A90-4642-BF56-5217F54AFDFE},3489.101301494581548,378313.523507912177593
846,C701R1,SADDLE CLUB ESTATES O/S,Parks & Recreation,LUNADA PL WLY/NELY CLOUDESLY DR,Rancho Bernardo,OSDESG,14.778000000000000,N,,SFR,R-295720,11/19/2001,{AAA75FD8-DA68-4DA1-8372-F4A129A87524},7384.458451691472874,643746.641840478056110
847,M101PM,YMCA COMMUNITY CENTER,Real Estate,7877 HERSCHEL AVENUE LA JOLLA,La Jolla,LEASE,0.160000000000000,N,,NONE,R-256744,07/12/1982,{0671E92D-CBB0-4550-AA0D-07F6DECF1A69},379.964166552114875,6996.618283475160752
